Time,AC Primary Load,Grid Purchases,Grid Sales,Grid Demand Limit,Total Demand Rate,Total Consumption Rate,Grid Sellback Rate,:Energy Charge,Highway Charger Served,Total EV Charger Served,CAT-50kVA-50Hz-PP Power Output,CAT-50kVA-50Hz-PP Operating Status,CAT-50kVA-50Hz-PP Fuel,Total Electrical Load Served,Renewable Penetration,Total Renewable Power Output,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity,,AC Required Operating Capacity new values
07/02/2021 03:00,37.56258,40.89592,0,174.4218,6.57248,0.071407,0.071407,1,3.333333,3.333333,0,0,0,40.89592,0,0,61.53398,0,61.53398,0,,49.227184
07/02/2021 04:00,40.01495,97.51495,0,174.4218,6.57248,0.071407,0.071407,1,57.5,57.5,0,0,0,97.51495,0,0,120.984,0,120.984,0,,96.7872
07/02/2021 05:00,72.46522,82.46522,0,174.4218,6.57248,0.071407,0.071407,1,10,10,0,0,0,82.46522,0,0,105.1817,0,105.1817,0,,84.14536
07/02/2021 06:00,95.03701,174.4218,0,174.4218,6.57248,0.071407,0.071407,1,110,110,30.61523,0,12.23994,205.037,0,0,233.8821,0,233.8821,0,,187.10568
07/02/2021 07:00,82.8403,124.507,0,174.4218,6.57248,0.071407,0.071407,1,41.66667,41.66667,0,0,0,124.507,0,0,149.3256,0,149.3256,0,,119.46048
07/02/2021 08:00,83.38766,107.5543,0,174.4218,6.57248,0.071407,0.071407,1,24.16667,24.16667,0,0,0,107.5543,0,0,131.5253,0,131.5253,0,,105.22024
07/02/2021 09:00,66.84821,125.1815,0,174.4218,6.57248,0.071407,0.071407,1,58.33333,58.33333,0,0,0,125.1815,0,0,150.0339,0,150.0339,0,,120.02712
07/02/2021 10:00,68.59105,90.25772,0,174.4218,6.57248,0.071407,0.071407,1,21.66667,21.66667,0,0,0,90.25772,0,0,113.3639,0,113.3639,0,,90.69112
07/02/2021 11:00,70.49212,81.32545,0,174.4218,6.57248,0.071407,0.071407,1,10.83333,10.83333,0,0,0,81.32545,0,0,103.985,0,103.985,0,,83.188
07/02/2021 12:00,72.52103,95.85436,0,174.4218,6.57248,0.071407,0.071407,1,23.33333,23.33333,0,0,0,95.85436,0,0,119.2403,0,119.2403,0,,95.39224
07/02/2021 13:00,74.20904,91.70904,0,174.4218,6.57248,0.071407,0.071407,1,17.5,17.5,0,0,0,91.70904,0,0,114.8878,0,114.8878,0,,91.91024
07/02/2021 14:00,75.20743,92.70743,0,174.4218,6.57248,0.071407,0.071407,1,17.5,17.5,0,0,0,92.70743,0,0,115.9361,0,115.9361,0,,92.74888
07/02/2021 15:00,80.6509,110.6509,0,174.4218,6.57248,0.071407,0.071407,1,30,30,0,0,0,110.6509,0,0,134.7767,0,134.7767,0,,107.82136
07/02/2021 16:00,93.28866,140.7887,0,174.4218,6.57248,0.071407,0.071407,1,47.5,47.5,0,0,0,140.7887,0,0,166.4214,0,166.4214,0,,133.13712
07/02/2021 17:00,100.3607,174.4218,0,174.4218,6.57248,0.071407,0.071407,1,87.5,87.5,13.43894,0,5.541189,187.8607,0,0,215.847,0,215.847,0,,172.6776
07/02/2021 18:00,103.26,132.4267,0,174.4218,6.57248,0.071407,0.071407,1,29.16667,29.16667,0,0,0,132.4267,0,0,157.6413,0,157.6413,0,,126.11304
07/02/2021 19:00,112.0429,126.2096,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,126.2096,0,0,151.1133,0,151.1133,0,,120.89064
07/02/2021 20:00,107.6241,160.1241,0,174.4218,6.57248,0.071407,0.071407,1,52.5,52.5,0,0,0,160.1241,0,0,186.7236,0,186.7236,0,,149.37888
07/02/2021 21:00,77.39066,134.8907,0,174.4218,6.57248,0.071407,0.071407,1,57.5,57.5,0,0,0,134.8907,0,0,160.2285,0,160.2285,0,,128.1828
07/02/2021 22:00,53.22879,62.39546,0,174.4218,6.57248,0.071407,0.071407,1,9.166667,9.166667,0,0,0,62.39546,0,0,84.1085,0,84.1085,0,,67.2868
07/02/2021 23:00,45.90711,53.40711,0,174.4218,6.57248,0.071407,0.071407,1,7.5,7.5,0,0,0,53.40711,0,0,74.67073,0,74.67073,0,,59.736584
07/03/2021 00:00,45.71295,45.71295,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,45.71295,0,0,66.59187,0,66.59187,0,,53.273496
07/03/2021 01:00,39.5904,39.5904,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,39.5904,0,0,60.16318,0,60.16318,0,,48.130544
07/03/2021 02:00,38.69894,38.69894,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,38.69894,0,0,59.22715,0,59.22715,0,,47.38172
07/03/2021 03:00,39.65515,39.65515,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,39.65515,0,0,60.23117,0,60.23117,0,,48.184936
07/03/2021 04:00,38.29682,38.29682,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,38.29682,0,0,58.80492,0,58.80492,0,,47.043936
07/03/2021 05:00,58.83013,58.83013,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,58.83013,0,0,80.36491,0,80.36491,0,,64.291928
07/03/2021 06:00,79.40684,79.40684,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,79.40684,0,0,101.9704,0,101.9704,0,,81.57632
07/03/2021 07:00,112.176,118.0093,0,174.4218,6.57248,0.071407,0.071407,1,5.833333,5.833333,0,0,0,118.0093,0,0,142.5031,0,142.5031,0,,114.00248
07/03/2021 08:00,100.5551,112.2218,0,174.4218,6.57248,0.071407,0.071407,1,11.66667,11.66667,0,0,0,112.2218,0,0,136.4261,0,136.4261,0,,109.14088
07/03/2021 09:00,75.61594,80.61594,0,174.4218,6.57248,0.071407,0.071407,1,5,5,0,0,0,80.61594,0,0,103.24,0,103.24,0,,82.592
07/03/2021 10:00,75.33723,106.1706,0,174.4218,6.57248,0.071407,0.071407,1,30.83333,30.83333,0,0,0,106.1706,0,0,130.0724,0,130.0724,0,,104.05792
07/03/2021 11:00,77.77872,92.77872,0,174.4218,6.57248,0.071407,0.071407,1,15,15,0,0,0,92.77872,0,0,116.0109,0,116.0109,0,,92.80872
07/03/2021 12:00,80.73988,133.2399,0,174.4218,6.57248,0.071407,0.071407,1,52.5,52.5,0,0,0,133.2399,0,0,158.4951,0,158.4951,0,,126.79608
07/03/2021 13:00,82.59988,87.59988,0,174.4218,6.57248,0.071407,0.071407,1,5,5,0,0,0,87.59988,0,0,110.5731,0,110.5731,0,,88.45848
07/03/2021 14:00,82.98568,100.4857,0,174.4218,6.57248,0.071407,0.071407,1,17.5,17.5,0,0,0,100.4857,0,0,124.1032,0,124.1032,0,,99.28256
07/03/2021 15:00,87.47281,106.6395,0,174.4218,6.57248,0.071407,0.071407,1,19.16667,19.16667,0,0,0,106.6395,0,0,130.5647,0,130.5647,0,,104.45176
07/03/2021 16:00,94.62001,105.4533,0,174.4218,6.57248,0.071407,0.071407,1,10.83333,10.83333,0,0,0,105.4533,0,0,129.3193,0,129.3193,0,,103.45544
07/03/2021 17:00,108.4459,108.4459,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,108.4459,0,0,132.4615,0,132.4615,0,,105.9692
07/03/2021 18:00,107.3884,126.5551,0,174.4218,6.57248,0.071407,0.071407,1,19.16667,19.16667,0,0,0,126.5551,0,0,151.4761,0,151.4761,0,,121.18088
07/03/2021 19:00,113.8919,113.8919,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,113.8919,0,0,138.1798,0,138.1798,0,,110.54384
07/03/2021 20:00,115.5387,115.5387,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,115.5387,0,0,139.9089,0,139.9089,0,,111.92712
07/03/2021 21:00,88.72957,88.72957,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,88.72957,0,0,111.7593,0,111.7593,0,,89.40744
07/03/2021 22:00,60.36848,60.36848,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,60.36848,0,0,81.98016,0,81.98016,0,,65.584128
07/03/2021 23:00,51.07206,51.07206,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,51.07206,0,0,72.21893,0,72.21893,0,,57.775144
07/04/2021 00:00,49.24747,49.24747,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,49.24747,0,0,70.30312,0,70.30312,0,,56.242496
07/04/2021 01:00,42.5757,42.5757,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,42.5757,0,0,63.29774,0,63.29774,0,,50.638192
07/04/2021 02:00,41.1357,41.1357,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,41.1357,0,0,61.78575,0,61.78575,0,,49.4286
07/04/2021 03:00,41.65392,41.65392,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,41.65392,0,0,62.32988,0,62.32988,0,,49.863904
07/04/2021 04:00,39.99154,39.99154,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,39.99154,0,0,60.58438,0,60.58438,0,,48.467504
07/04/2021 05:00,60.26064,72.76064,0,174.4218,6.57248,0.071407,0.071407,1,12.5,12.5,0,0,0,72.76064,0,0,94.99194,0,94.99194,0,,75.993552
07/04/2021 06:00,80.78469,128.2847,0,174.4218,6.57248,0.071407,0.071407,1,47.5,47.5,0,0,0,128.2847,0,0,153.2922,0,153.2922,0,,122.63376
07/04/2021 07:00,113.15,127.3166,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,127.3166,0,0,152.2757,0,152.2757,0,,121.82056
07/04/2021 08:00,101.3156,122.9823,0,174.4218,6.57248,0.071407,0.071407,1,21.66667,21.66667,0,0,0,122.9823,0,0,147.7247,0,147.7247,0,,118.17976
07/04/2021 09:00,75.89284,90.89284,0,174.4218,6.57248,0.071407,0.071407,1,15,15,0,0,0,90.89284,0,0,114.0307,0,114.0307,0,,91.22456
07/04/2021 10:00,74.67787,138.0112,0,174.4218,6.57248,0.071407,0.071407,1,63.33333,63.33333,0,0,0,138.0112,0,0,163.505,0,163.505,0,,130.804
07/04/2021 11:00,76.37489,86.37489,0,174.4218,6.57248,0.071407,0.071407,1,10,10,0,0,0,86.37489,0,0,109.2869,0,109.2869,0,,87.42952
07/04/2021 12:00,78.60481,95.27148,0,174.4218,6.57248,0.071407,0.071407,1,16.66667,16.66667,0,0,0,95.27148,0,0,118.6283,0,118.6283,0,,94.90264
07/04/2021 13:00,79.4378,122.7711,0,174.4218,6.57248,0.071407,0.071407,1,43.33333,43.33333,0,0,0,122.7711,0,0,147.503,0,147.503,0,,118.0024
07/04/2021 14:00,79.37915,87.71249,0,174.4218,6.57248,0.071407,0.071407,1,8.333333,8.333333,0,0,0,87.71249,0,0,110.6914,0,110.6914,0,,88.55312
07/04/2021 15:00,83.53779,110.2045,0,174.4218,6.57248,0.071407,0.071407,1,26.66667,26.66667,0,0,0,110.2045,0,0,134.3079,0,134.3079,0,,107.44632
07/04/2021 16:00,89.90776,108.2411,0,174.4218,6.57248,0.071407,0.071407,1,18.33333,18.33333,0,0,0,108.2411,0,0,132.2464,0,132.2464,0,,105.79712
07/04/2021 17:00,102.4324,102.4324,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,102.4324,0,0,126.1473,0,126.1473,0,,100.91784
07/04/2021 18:00,100.0142,100.0142,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,100.0142,0,0,123.6082,0,123.6082,0,,98.88656
07/04/2021 19:00,105.6845,107.3511,0,174.4218,6.57248,0.071407,0.071407,1,1.666667,1.666667,0,0,0,107.3511,0,0,131.312,0,131.312,0,,105.0496
07/04/2021 20:00,107.4519,159.1186,0,174.4218,6.57248,0.071407,0.071407,1,51.66667,51.66667,0,0,0,159.1186,0,0,185.6678,0,185.6678,0,,148.53424
07/04/2021 21:00,81.92796,81.92796,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,81.92796,0,0,104.6176,0,104.6176,0,,83.69408
07/04/2021 22:00,55.55545,55.55545,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,55.55545,0,0,76.92648,0,76.92648,0,,61.541184
07/04/2021 23:00,47.36797,47.36797,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,47.36797,0,0,68.32964,0,68.32964,0,,54.663712
07/05/2021 00:00,42.65541,42.65541,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,42.65541,0,0,63.38145,0,63.38145,0,,50.70516
07/05/2021 01:00,39.34171,39.34171,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,39.34171,0,0,59.90206,0,59.90206,0,,47.921648
07/05/2021 02:00,38.24426,56.57759,0,174.4218,6.57248,0.071407,0.071407,1,18.33333,18.33333,0,0,0,56.57759,0,0,77.99973,0,77.99973,0,,62.399784
07/05/2021 03:00,38.9207,38.9207,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,38.9207,0,0,59.46,0,59.46,0,,47.568
07/05/2021 04:00,41.16031,41.16031,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,41.16031,0,0,61.81158,0,61.81158,0,,49.449264
07/05/2021 05:00,73.30879,73.30879,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,73.30879,0,0,95.5675,0,95.5675,0,,76.454
07/05/2021 06:00,95.76756,95.76756,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,95.76756,0,0,119.1492,0,119.1492,0,,95.31936
07/05/2021 07:00,82.49768,97.49768,0,174.4218,6.57248,0.071407,0.071407,1,15,15,0,0,0,97.49768,0,0,120.9658,0,120.9658,0,,96.77264
07/05/2021 08:00,80.52409,148.0241,0,174.4218,6.57248,0.071407,0.071407,1,67.5,67.5,0,0,0,148.0241,0,0,174.0186,0,174.0186,0,,139.21488
07/05/2021 09:00,62.24673,78.08006,0,174.4218,6.57248,0.071407,0.071407,1,15.83333,15.83333,0,0,0,78.08006,0,0,100.5773,0,100.5773,0,,80.46184
07/05/2021 10:00,63.47056,72.63723,0,174.4218,6.57248,0.071407,0.071407,1,9.166667,9.166667,0,0,0,72.63723,0,0,94.86236,0,94.86236,0,,75.889888
07/05/2021 11:00,65.32481,84.49148,0,174.4218,6.57248,0.071407,0.071407,1,19.16667,19.16667,0,0,0,84.49148,0,0,107.3093,0,107.3093,0,,85.84744
07/05/2021 12:00,67.35286,93.1862,0,174.4218,6.57248,0.071407,0.071407,1,25.83333,25.83333,0,0,0,93.1862,0,0,116.4388,0,116.4388,0,,93.15104
07/05/2021 13:00,68.34715,138.3472,0,174.4218,6.57248,0.071407,0.071407,1,70,70,0,0,0,138.3472,0,0,163.8578,0,163.8578,0,,131.08624
07/05/2021 14:00,68.44077,78.44077,0,174.4218,6.57248,0.071407,0.071407,1,10,10,0,0,0,78.44077,0,0,100.9561,0,100.9561,0,,80.76488
07/05/2021 15:00,73.13662,84.80329,0,174.4218,6.57248,0.071407,0.071407,1,11.66667,11.66667,0,0,0,84.80329,0,0,107.6367,0,107.6367,0,,86.10936
07/05/2021 16:00,85.24075,102.7407,0,174.4218,6.57248,0.071407,0.071407,1,17.5,17.5,0,0,0,102.7407,0,0,126.471,0,126.471,0,,101.1768
07/05/2021 17:00,91.4992,108.9992,0,174.4218,6.57248,0.071407,0.071407,1,17.5,17.5,0,0,0,108.9992,0,0,133.0424,0,133.0424,0,,106.43392
07/05/2021 18:00,93.53801,106.8713,0,174.4218,6.57248,0.071407,0.071407,1,13.33333,13.33333,0,0,0,106.8713,0,0,130.8082,0,130.8082,0,,104.64656
07/05/2021 19:00,103.1948,119.0282,0,174.4218,6.57248,0.071407,0.071407,1,15.83333,15.83333,0,0,0,119.0282,0,0,143.5728,0,143.5728,0,,114.85824
07/05/2021 20:00,102.2092,122.2092,0,174.4218,6.57248,0.071407,0.071407,1,20,20,0,0,0,122.2092,0,0,146.913,0,146.913,0,,117.5304
07/05/2021 21:00,74.37457,74.37457,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,74.37457,0,0,96.68657,0,96.68657,0,,77.349256
07/05/2021 22:00,50.81681,50.81681,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,50.81681,0,0,71.95092,0,71.95092,0,,57.560736
07/05/2021 23:00,43.4628,60.12947,0,174.4218,6.57248,0.071407,0.071407,1,16.66667,16.66667,0,0,0,60.12947,0,0,81.7292,0,81.7292,0,,65.38336
07/06/2021 00:00,40.09234,45.09234,0,174.4218,6.57248,0.071407,0.071407,1,5,5,0,0,0,45.09234,0,0,65.94022,0,65.94022,0,,52.752176
07/06/2021 01:00,36.95914,51.12581,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,51.12581,0,0,72.27536,0,72.27536,0,,57.820288
07/06/2021 02:00,36.21997,36.21997,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,36.21997,0,0,56.62423,0,56.62423,0,,45.299384
07/06/2021 03:00,37.27565,56.44232,0,174.4218,6.57248,0.071407,0.071407,1,19.16667,19.16667,0,0,0,56.44232,0,0,77.8577,0,77.8577,0,,62.28616
07/06/2021 04:00,39.54617,39.54617,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,39.54617,0,0,60.11675,0,60.11675,0,,48.0934
07/06/2021 05:00,71.58511,71.58511,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,71.58511,0,0,93.75764,0,93.75764,0,,75.006112
07/06/2021 06:00,93.76917,107.9358,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,107.9358,0,0,131.9259,0,131.9259,0,,105.54072
07/06/2021 07:00,80.12605,120.9594,0,174.4218,6.57248,0.071407,0.071407,1,40.83333,40.83333,0,0,0,120.9594,0,0,145.6006,0,145.6006,0,,116.48048
07/06/2021 08:00,76.5706,149.0706,0,174.4218,6.57248,0.071407,0.071407,1,72.5,72.5,0,0,0,149.0706,0,0,175.1174,0,175.1174,0,,140.09392
07/06/2021 09:00,58.32987,63.32987,0,174.4218,6.57248,0.071407,0.071407,1,5,5,0,0,0,63.32987,0,0,85.08963,0,85.08963,0,,68.071704
07/06/2021 10:00,59.69756,122.1976,0,174.4218,6.57248,0.071407,0.071407,1,62.5,62.5,0,0,0,122.1976,0,0,146.9007,0,146.9007,0,,117.52056
07/06/2021 11:00,62.01575,78.68241,0,174.4218,6.57248,0.071407,0.071407,1,16.66667,16.66667,0,0,0,78.68241,0,0,101.2098,0,101.2098,0,,80.96784
07/06/2021 12:00,64.17539,106.6754,0,174.4218,6.57248,0.071407,0.071407,1,42.5,42.5,0,0,0,106.6754,0,0,130.6024,0,130.6024,0,,104.48192
07/06/2021 13:00,65.74172,90.74172,0,174.4218,6.57248,0.071407,0.071407,1,25,25,0,0,0,90.74172,0,0,113.8721,0,113.8721,0,,91.09768
07/06/2021 14:00,66.31463,81.31463,0,174.4218,6.57248,0.071407,0.071407,1,15,15,0,0,0,81.31463,0,0,103.9736,0,103.9736,0,,83.17888
07/06/2021 15:00,71.3693,103.8693,0,174.4218,6.57248,0.071407,0.071407,1,32.5,32.5,0,0,0,103.8693,0,0,127.656,0,127.656,0,,102.1248
07/06/2021 16:00,83.72797,103.728,0,174.4218,6.57248,0.071407,0.071407,1,20,20,0,0,0,103.728,0,0,127.5076,0,127.5076,0,,102.00608
07/06/2021 17:00,90.00027,101.6669,0,174.4218,6.57248,0.071407,0.071407,1,11.66667,11.66667,0,0,0,101.6669,0,0,125.3436,0,125.3436,0,,100.27488
07/06/2021 18:00,92.17153,146.3382,0,174.4218,6.57248,0.071407,0.071407,1,54.16667,54.16667,0,0,0,146.3382,0,0,172.2484,0,172.2484,0,,137.79872
07/06/2021 19:00,101.8689,121.0355,0,174.4218,6.57248,0.071407,0.071407,1,19.16667,19.16667,0,0,0,121.0355,0,0,145.6806,0,145.6806,0,,116.54448
07/06/2021 20:00,100.8628,133.3628,0,174.4218,6.57248,0.071407,0.071407,1,32.5,32.5,0,0,0,133.3628,0,0,158.6242,0,158.6242,0,,126.89936
07/06/2021 21:00,73.05825,80.55825,0,174.4218,6.57248,0.071407,0.071407,1,7.5,7.5,0,0,0,80.55825,0,0,103.1794,0,103.1794,0,,82.54352
07/06/2021 22:00,49.87799,49.87799,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,49.87799,0,0,70.96515,0,70.96515,0,,56.77212
07/06/2021 23:00,43.12757,43.12757,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,43.12757,0,0,63.87722,0,63.87722,0,,51.101776
07/07/2021 00:00,40.33571,40.33571,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,40.33571,0,0,60.94576,0,60.94576,0,,48.756608
07/07/2021 01:00,37.1848,37.1848,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,37.1848,0,0,57.63731,0,57.63731,0,,46.109848
07/07/2021 02:00,36.03539,81.03539,0,174.4218,6.57248,0.071407,0.071407,1,45,45,0,0,0,81.03539,0,0,103.6804,0,103.6804,0,,82.94432
07/07/2021 03:00,36.70275,71.70275,0,174.4218,6.57248,0.071407,0.071407,1,35,35,0,0,0,71.70275,0,0,93.88115,0,93.88115,0,,75.10492
07/07/2021 04:00,38.97754,38.97754,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,38.97754,0,0,59.51968,0,59.51968,0,,47.615744
07/07/2021 05:00,71.14161,71.14161,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,71.14161,0,0,93.29195,0,93.29195,0,,74.63356
07/07/2021 06:00,93.46738,140.9674,0,174.4218,6.57248,0.071407,0.071407,1,47.5,47.5,0,0,0,140.9674,0,0,166.609,0,166.609,0,,133.2872
07/07/2021 07:00,80.09615,132.5962,0,174.4218,6.57248,0.071407,0.071407,1,52.5,52.5,0,0,0,132.5962,0,0,157.8192,0,157.8192,0,,126.25536
07/07/2021 08:00,78.11607,167.2827,0,174.4218,6.57248,0.071407,0.071407,1,89.16666,89.16666,0,0,0,167.2827,0,0,194.2401,0,194.2401,0,,155.39208
07/07/2021 09:00,60.82005,115.8201,0,174.4218,6.57248,0.071407,0.071407,1,55,55,0,0,0,115.8201,0,0,140.2043,0,140.2043,0,,112.16344
07/07/2021 10:00,62.5092,136.6759,0,174.4218,6.57248,0.071407,0.071407,1,74.16666,74.16666,0,0,0,136.6759,0,0,162.1029,0,162.1029,0,,129.68232
07/07/2021 11:00,64.91991,119.9199,0,174.4218,6.57248,0.071407,0.071407,1,55,55,0,0,0,119.9199,0,0,144.5092,0,144.5092,0,,115.60736
07/07/2021 12:00,67.23607,102.2361,0,174.4218,6.57248,0.071407,0.071407,1,35,35,0,0,0,102.2361,0,0,125.9411,0,125.9411,0,,100.75288
07/07/2021 13:00,68.51504,120.1817,0,174.4218,6.57248,0.071407,0.071407,1,51.66667,51.66667,0,0,0,120.1817,0,0,144.7841,0,144.7841,0,,115.82728
07/07/2021 14:00,68.95376,83.95376,0,174.4218,6.57248,0.071407,0.071407,1,15,15,0,0,0,83.95376,0,0,106.7447,0,106.7447,0,,85.39576
07/07/2021 15:00,73.79487,90.46154,0,174.4218,6.57248,0.071407,0.071407,1,16.66667,16.66667,0,0,0,90.46154,0,0,113.5779,0,113.5779,0,,90.86232
07/07/2021 16:00,85.73631,104.903,0,174.4218,6.57248,0.071407,0.071407,1,19.16667,19.16667,0,0,0,104.903,0,0,128.7414,0,128.7414,0,,102.99312
07/07/2021 17:00,91.64206,98.30873,0,174.4218,6.57248,0.071407,0.071407,1,6.666667,6.666667,0,0,0,98.30873,0,0,121.8174,0,121.8174,0,,97.45392
07/07/2021 18:00,93.20587,168.2059,0,174.4218,6.57248,0.071407,0.071407,1,85,85,10,0,4.2,178.2059,0,0,205.7094,0,205.7094,0,,164.56752
07/07/2021 19:00,103.5342,166.0342,0,174.4218,6.57248,0.071407,0.071407,1,62.5,62.5,0,0,0,166.0342,0,0,192.9292,0,192.9292,0,,154.34336
07/07/2021 20:00,102.8908,106.2241,0,174.4218,6.57248,0.071407,0.071407,1,3.333333,3.333333,0,0,0,106.2241,0,0,130.1286,0,130.1286,0,,104.10288
07/07/2021 21:00,75.13259,90.96593,0,174.4218,6.57248,0.071407,0.071407,1,15.83333,15.83333,0,0,0,90.96593,0,0,114.1075,0,114.1075,0,,91.286
07/07/2021 22:00,51.80959,109.3096,0,174.4218,6.57248,0.071407,0.071407,1,57.5,57.5,0,0,0,109.3096,0,0,133.3683,0,133.3683,0,,106.69464
07/07/2021 23:00,44.88145,44.88145,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,44.88145,0,0,65.71879,0,65.71879,0,,52.575032
07/08/2021 00:00,41.98989,61.98989,0,174.4218,6.57248,0.071407,0.071407,1,20,20,0,0,0,61.98989,0,0,83.68265,0,83.68265,0,,66.94612
07/08/2021 01:00,38.75891,38.75891,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,38.75891,0,0,59.29013,0,59.29013,0,,47.432104
07/08/2021 02:00,37.63797,97.63797,0,174.4218,6.57248,0.071407,0.071407,1,60,60,0,0,0,97.63797,0,0,121.1131,0,121.1131,0,,96.89048
07/08/2021 03:00,38.28485,52.45152,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,52.45152,0,0,73.66736,0,73.66736,0,,58.933888
07/08/2021 04:00,40.55841,40.55841,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,40.55841,0,0,61.1796,0,61.1796,0,,48.94368
07/08/2021 05:00,72.82391,72.82391,0,174.4218,6.57248,0.071407,0.071407,1,0,0,0,0,0,72.82391,0,0,95.05836,0,95.05836,0,,76.046688
07/08/2021 06:00,95.3313,112.8313,0,174.4218,6.57248,0.071407,0.071407,1,17.5,17.5,0,0,0,112.8313,0,0,137.0661,0,137.0661,0,,109.65288
07/08/2021 07:00,82.69856,141.8652,0,174.4218,6.57248,0.071407,0.071407,1,59.16667,59.16667,0,0,0,141.8652,0,0,167.5518,0,167.5518,0,,134.04144
07/08/2021 08:00,82.19195,172.192,0,174.4218,6.57248,0.071407,0.071407,1,90,90,0,0,0,172.192,0,0,199.3948,0,199.3948,0,,159.51584
07/08/2021 09:00,64.95917,124.1258,0,174.4218,6.57248,0.071407,0.071407,1,59.16667,59.16667,0,0,0,124.1258,0,0,148.9254,0,148.9254,0,,119.14032
07/08/2021 10:00,66.78786,87.6212,0,174.4218,6.57248,0.071407,0.071407,1,20.83333,20.83333,0,0,0,87.6212,0,0,110.5955,0,110.5955,0,,88.4764
07/08/2021 11:00,68.8262,99.65954,0,174.4218,6.57248,0.071407,0.071407,1,30.83333,30.83333,0,0,0,99.65954,0,0,123.2358,0,123.2358,0,,98.58864
07/08/2021 12:00,70.92862,85.09529,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,85.09529,0,0,107.9433,0,107.9433,0,,86.35464
07/08/2021 13:00,72.31175,88.14509,0,174.4218,6.57248,0.071407,0.071407,1,15.83333,15.83333,0,0,0,88.14509,0,0,111.1456,0,111.1456,0,,88.91648
07/08/2021 14:00,73.25836,87.42503,0,174.4218,6.57248,0.071407,0.071407,1,14.16667,14.16667,0,0,0,87.42503,0,0,110.3895,0,110.3895,0,,88.3116
07/08/2021 15:00,78.67401,105.3407,0,174.4218,6.57248,0.071407,0.071407,1,26.66667,26.66667,0,0,0,105.3407,0,0,129.201,0,129.201,0,,103.3608
07/08/2021 16:00,90.73328,114.9,0,174.4218,6.57248,0.071407,0.071407,1,24.16667,24.16667,0,0,0,114.9,0,0,139.2382,0,139.2382,0,,111.39056
